Oraj?n Zaman? Y?l-Ay-G?n SA:DA:SN.SL|Enlem: WGS84 ondal?k derece|Boylam: WGS84 ondal?k derece|Oraj Y?kseklik Km.|Ak?m Miktar? kA|Oraj|Mesafe(KM)
2018-04-21 13:24:49.500|37.2932000|43.2697000|0|-10|Y?ld?r?m|49.7
2018-04-21 13:24:52.766|37.2600000|44.1783000|7|-7|?im?ek|34.4
2018-04-21 13:25:28.261|37.5069000|43.3119000|16|-10|?im?ek|46.8
2018-04-21 13:25:28.313|37.5023000|43.3168000|0|-9|Y?ld?r?m|46.2
2018-04-21 13:26:09.920|37.4112000|43.2717000|0|-11|Y?ld?r?m|48.5
2018-04-21 13:26:10.551|37.4046000|43.2736000|14|-9|?im?ek|48.3
2018-04-21 13:26:10.622|37.4010000|43.2823000|0|-12|Y?ld?r?m|47.5
2018-04-21 13:26:48.157|37.3796000|43.2599000|0|5|Y?ld?r?m|49.5
2018-04-21 13:26:55.592|37.2616000|43.2851000|0|-10|Y?ld?r?m|49.3
2018-04-21 13:26:55.616|37.2447000|43.2883000|0|9|Y?ld?r?m|49.6
2018-04-21 13:28:01.527|37.3977000|43.2903000|11|-9|?im?ek|46.8
2018-04-21 13:28:22.886|37.3593000|43.5100000|0|-7|Y?ld?r?m|27.6
2018-04-21 13:28:22.964|37.3591000|43.5259000|0|-9|Y?ld?r?m|26.2
2018-04-21 13:28:40.056|37.4355000|43.3252000|0|-13|Y?ld?r?m|44.0
2018-04-21 13:29:32.138|37.3284000|43.2762000|0|11|Y?ld?r?m|48.5
2018-04-21 13:29:43.353|37.4347000|43.3596000|0|-10|Y?ld?r?m|41.0
2018-04-21 13:29:43.367|37.5249000|43.3315000|0|-7|Y?ld?r?m|45.8
2018-04-21 13:29:43.432|37.4511000|43.3461000|0|-10|Y?ld?r?m|42.4
2018-04-21 13:29:43.466|37.4527000|43.3445000|0|-15|Y?ld?r?m|42.6
2018-04-21 13:30:17.027|37.3095000|43.5239000|0|-9|Y?ld?r?m|27.6
2018-04-21 13:30:27.886|37.3111000|43.3777000|0|8|Y?ld?r?m|40.0
2018-04-21 13:31:02.230|37.3724000|43.5342000|0|12|Y?ld?r?m|25.4
2018-04-21 13:31:35.899|37.4082000|43.3077000|0|-12|Y?ld?r?m|45.3
2018-04-21 13:31:35.899|37.4082000|43.3077000|0|-12|Y?ld?r?m|45.3
2018-04-21 13:32:35.797|37.3021000|43.3737000|0|-17|Y?ld?r?m|40.6
2018-04-21 13:33:20.658|37.3114000|43.5819000|0|-8|Y?ld?r?m|22.7
2018-04-21 13:34:37.226|37.3464000|43.3337000|0|-9|Y?ld?r?m|43.2
2018-04-21 13:34:38.839|37.2776000|43.4224000|0|21|Y?ld?r?m|37.2
2018-04-21 13:35:46.932|37.2349000|43.9565000|0|-10|Y?ld?r?m|20.7
2018-04-21 13:35:52.485|37.2503000|43.2939000|13|-9|?im?ek|48.9
2018-04-21 13:36:15.463|37.4657000|43.3602000|0|-10|Y?ld?r?m|41.5
2018-04-21 13:36:15.561|37.4621000|43.3634000|0|-11|Y?ld?r?m|41.2
2018-04-21 13:36:15.652|37.4489000|43.3730000|14|-12|?im?ek|40.1
2018-04-21 13:37:03.451|37.3531000|43.3408000|13|-11|?im?ek|42.5
2018-04-21 13:37:03.473|37.4343000|43.3204000|0|-10|Y?ld?r?m|44.4
2018-04-21 13:37:03.677|37.3597000|43.3376000|15|-10|?im?ek|42.7
2018-04-21 13:40:10.314|37.3163000|43.3731000|0|-7|Y?ld?r?m|40.3
2018-04-21 13:43:36.452|37.2950000|43.4233000|0|11|Y?ld?r?m|36.5
2018-04-21 13:43:41.327|37.0290000|43.4873000|0|-12|Y?ld?r?m|49.5
2018-04-21 13:45:37.672|37.3452000|43.5306000|0|-85|Y?ld?r?m|26.1
2018-04-21 13:45:37.691|37.3566000|43.5168000|0|-13|Y?ld?r?m|27.1
2018-04-21 13:47:06.226|37.3070000|43.4629000|0|-26|Y?ld?r?m|32.8
2018-04-21 13:48:34.486|37.2292000|43.5926000|0|10|Y?ld?r?m|26.8
2018-04-21 13:49:17.075|37.2392000|43.5243000|0|-11|Y?ld?r?m|30.9
2018-04-21 13:49:17.482|37.3965000|43.5247000|0|-57|Y?ld?r?m|26.2
2018-04-21 13:49:17.518|37.3983000|43.5225000|0|-19|Y?ld?r?m|26.4
2018-04-21 13:49:17.528|37.3955000|43.5246000|0|-12|Y?ld?r?m|26.2
2018-04-21 13:50:49.704|37.3277000|44.0679000|0|18|Y?ld?r?m|22.7
2018-04-21 13:50:57.282|37.2650000|43.6044000|0|20|Y?ld?r?m|23.5
2018-04-21 13:51:44.412|37.3640000|43.4679000|0|-67|Y?ld?r?m|31.3
2018-04-21 13:51:44.427|37.3555000|43.4805000|0|-9|Y?ld?r?m|30.2
2018-04-21 13:51:44.435|37.3781000|43.4571000|0|-10|Y?ld?r?m|32.1
2018-04-21 13:51:58.896|37.0998000|43.4129000|0|-13|Y?ld?r?m|48.1
2018-04-21 13:51:59.245|37.1029000|43.5201000|0|-13|Y?ld?r?m|41.3
2018-04-21 13:53:47.998|37.3970000|43.6419000|0|-13|Y?ld?r?m|15.9
2018-04-21 13:53:48.489|37.4360000|43.5595000|0|-9|Y?ld?r?m|23.7
2018-04-21 13:53:48.531|37.4396000|43.6472000|0|16|Y?ld?r?m|16.4
2018-04-21 13:58:45.475|37.0343000|43.7674000|0|10|Y?ld?r?m|39.5
2018-04-21 13:58:45.939|36.9829000|43.7550000|0|-28|Y?ld?r?m|45.3
2018-04-21 13:59:22.572|37.3192000|43.4844000|0|36|Y?ld?r?m|30.6
2018-04-21 13:59:50.794|37.0656000|43.7659000|0|12|Y?ld?r?m|36.1
2018-04-21 14:00:06.247|37.3669000|44.2142000|0|58|Y?ld?r?m|34.6
2018-04-21 14:02:31.474|37.0600000|43.8043000|18|-13|?im?ek|36.4
2018-04-21 14:03:12.085|37.3642000|43.7406000|0|14|Y?ld?r?m|7.6
2018-04-21 14:04:20.686|37.4343000|43.6526000|0|-8|Y?ld?r?m|15.8
2018-04-21 14:05:25.386|37.3634000|43.7493000|0|-118|Y?ld?r?m|6.9
2018-04-21 14:07:38.764|37.3929000|43.7266000|0|20|Y?ld?r?m|8.4
2018-04-21 14:07:38.861|37.4115000|43.7749000|0|10|Y?ld?r?m|4.9
2018-04-21 14:09:01.330|37.3195000|43.6012000|0|-16|Y?ld?r?m|20.8
2018-04-21 14:09:01.379|37.3305000|43.5896000|0|-13|Y?ld?r?m|21.4
2018-04-21 14:09:59.483|37.4104000|43.7501000|0|-37|Y?ld?r?m|6.8
2018-04-21 14:10:17.506|37.1953000|43.5250000|0|-22|Y?ld?r?m|33.7
2018-04-21 14:11:21.455|37.3393000|43.6048000|0|26|Y?ld?r?m|19.8
2018-04-21 14:06:25.030|37.3461000|43.6024000|0|-10|Y?ld?r?m|19.9
2018-04-21 14:11:21.455|37.3393000|43.6048000|0|26|Y?ld?r?m|19.8
2018-04-21 14:12:09.969|37.1350000|43.8663000|0|-25|Y?ld?r?m|28.3
2018-04-21 14:12:33.359|37.3510000|43.6090000|0|-9|Y?ld?r?m|19.2
2018-04-21 14:14:45.885|37.3209000|43.6242000|0|-9|Y?ld?r?m|18.9
2018-04-21 14:14:46.554|37.3119000|43.6239000|0|70|Y?ld?r?m|19.3
2018-04-21 14:17:46.076|36.9632000|43.9174000|0|-11|Y?ld?r?m|47.9
2018-04-21 14:20:25.978|36.9651000|43.9631000|0|8|Y?ld?r?m|48.5
2018-04-21 14:21:26.072|36.9820000|43.9889000|0|10|Y?ld?r?m|47.4
2018-04-21 14:21:58.176|37.3116000|43.6946000|0|21|Y?ld?r?m|14.0
2018-04-21 14:21:58.538|37.2240000|43.5816000|0|21|Y?ld?r?m|27.9
2018-04-21 14:22:30.188|37.4177000|44.1531000|0|-36|Y?ld?r?m|29.3
2018-04-21 14:22:30.188|37.4177000|44.1531000|0|-36|Y?ld?r?m|29.3
2018-04-21 14:23:46.997|36.9793000|43.9885000|0|-11|Y?ld?r?m|47.7
2018-04-21 14:28:25.948|37.4191000|44.3806000|0|11|Y?ld?r?m|49.3
2018-04-21 14:30:48.046|36.9625000|43.8153000|0|-9|Y?ld?r?m|47.2
2018-04-21 14:30:48.062|36.9433000|43.8225000|0|13|Y?ld?r?m|49.3
2018-04-21 14:34:07.048|36.9919000|43.5544000|0|19|Y?ld?r?m|49.8
2018-04-21 14:37:55.501|36.9562000|43.8614000|0|-13|Y?ld?r?m|48.0
2018-04-21 14:37:55.898|36.9475000|43.8716000|0|-19|Y?ld?r?m|49.1
2018-04-21 14:37:55.944|36.9541000|43.8653000|0|-11|Y?ld?r?m|48.3
2018-04-21 14:39:03.506|36.9454000|43.9213000|0|11|Y?ld?r?m|49.9
2018-04-21 14:34:50.601|37.0902000|43.9129000|0|-10|Y?ld?r?m|34.0
2018-04-21 14:39:47.844|37.1002000|44.1391000|0|-7|Y?ld?r?m|42.4
2018-04-21 14:40:26.234|36.9794000|43.9358000|0|12|Y?ld?r?m|46.4
2018-04-21 14:40:26.873|37.0386000|44.0120000|0|16|Y?ld?r?m|42.2
2018-04-21 14:42:26.495|36.9896000|43.9465000|0|-11|Y?ld?r?m|45.5
2018-04-21 14:42:27.151|37.0010000|43.9381000|0|-11|Y?ld?r?m|44.1
2018-04-21 14:46:12.654|37.0354000|44.0679000|0|-8|Y?ld?r?m|44.7
2018-04-21 14:48:58.169|37.0672000|44.1013000|0|-14|Y?ld?r?m|43.3
2018-04-21 14:53:58.027|37.0706000|44.1439000|0|-12|Y?ld?r?m|45.2
2018-04-21 14:53:58.522|37.0727000|44.1424000|14|-17|?im?ek|44.9
2018-04-21 14:53:58.603|37.0726000|44.1415000|0|-20|Y?ld?r?m|44.9
2018-04-21 14:53:58.654|37.0658000|44.1487000|12|-10|?im?ek|45.9
2018-04-21 14:54:12.997|36.9847000|43.8865000|0|15|Y?ld?r?m|45.1
2018-04-21 14:54:13.000|37.0075000|43.8755000|0|-15|Y?ld?r?m|42.5
2018-04-21 14:55:18.473|36.9476000|43.8420000|0|-8|Y?ld?r?m|48.9
2018-04-21 14:57:32.245|36.9535000|43.8716000|0|-10|Y?ld?r?m|48.4
2018-04-21 14:58:30.575|37.0831000|44.1690000|0|-16|Y?ld?r?m|45.6
2018-04-21 14:59:58.078|37.0971000|44.1932000|12|-9|?im?ek|45.9
2018-04-21 15:01:24.848|37.3588000|44.0021000|0|-6|Y?ld?r?m|16.2
2018-04-21 15:01:24.848|37.3588000|44.0021000|0|-6|Y?ld?r?m|16.2
2018-04-21 15:03:00.512|37.1029000|44.2082000|0|-38|Y?ld?r?m|46.4
2018-04-21 15:03:00.929|37.1067000|44.2050000|14|-14|?im?ek|45.9
2018-04-21 15:03:51.419|37.1053000|44.2180000|0|-15|?im?ek|46.9
2018-04-21 15:03:51.717|37.1070000|44.2150000|0|-15|Y?ld?r?m|46.6
2018-04-21 15:14:08.160|37.1196000|44.2025000|0|-12|Y?ld?r?m|44.8
2018-04-21 15:17:25.272|37.3940000|44.3069000|0|9|Y?ld?r?m|42.7
2018-04-21 15:22:01.448|37.0684000|44.1138000|0|-30|Y?ld?r?m|43.8
2018-04-21 15:31:32.739|37.5313000|43.9120000|0|-8|Y?ld?r?m|17.8
2018-04-21 15:31:32.739|37.5313000|43.9120000|0|-8|Y?ld?r?m|17.8
2018-04-21 15:32:37.372|37.3320000|44.2475000|0|-7|Y?ld?r?m|38.0
2018-04-21 16:10:06.038|37.0483000|44.1777000|0|-9|Y?ld?r?m|49.0
2018-04-21 16:41:33.785|36.9394000|43.8636000|0|-10|Y?ld?r?m|49.9
2018-04-21 16:41:33.785|36.9394000|43.8636000|0|-10|Y?ld?r?m|49.9
2018-04-21 16:52:54.081|36.9783000|43.7062000|0|-11|Y?ld?r?m|46.6
2018-04-21 16:56:02.917|36.9698000|43.7162000|0|-12|Y?ld?r?m|47.3
2018-04-21 19:55:47.673|37.2559000|43.4353000|12|-13|?im?ek|37.0
2018-04-21 20:05:05.021|36.9601000|43.7066000|0|-11|Y?ld?r?m|48.5
2018-04-21 20:58:08.436|37.0694000|43.7458000|0|-113|Y?ld?r?m|36.0
2018-04-21 20:58:08.446|37.0767000|43.7338000|0|-11|Y?ld?r?m|35.4
2018-04-21 20:58:08.449|37.1116000|43.6266000|0|-10|Y?ld?r?m|35.1
2018-04-21 21:06:15.918|36.9702000|43.6717000|0|-19|Y?ld?r?m|48.2
2018-04-21 21:06:20.524|37.1994000|44.0508000|0|153|Y?ld?r?m|29.0
2018-04-21 21:06:20.919|37.2100000|44.0299000|0|-13|Y?ld?r?m|26.9
2018-04-21 21:08:17.195|36.9615000|43.6799000|0|-17|Y?ld?r?m|48.9
2018-04-21 21:14:00.158|36.9536000|43.7466000|0|10|Y?ld?r?m|48.6
2018-04-21 21:14:00.321|37.0009000|43.6905000|0|-9|Y?ld?r?m|44.5
2018-04-21 21:16:07.102|37.0016000|43.6975000|0|-10|Y?ld?r?m|44.2
2018-04-21 21:20:27.982|37.0325000|43.8213000|0|25|Y?ld?r?m|39.4
2018-04-21 21:21:52.045|37.0001000|43.7242000|0|12|Y?ld?r?m|43.9
2018-04-21 21:22:21.175|37.0402000|43.8226000|0|-14|Y?ld?r?m|38.6
2018-04-21 21:22:21.176|37.0334000|43.8336000|0|-64|Y?ld?r?m|39.3
2018-04-21 21:22:21.425|37.0571000|43.8271000|0|-13|Y?ld?r?m|36.7
2018-04-21 21:31:50.920|37.0858000|43.8836000|0|-22|Y?ld?r?m|34.0
2018-04-21 21:39:38.308|36.9773000|43.6240000|0|-25|Y?ld?r?m|48.8
2018-04-21 21:39:38.677|37.0662000|43.6826000|18|-15|?im?ek|37.7
2018-04-21 21:39:38.698|37.0702000|43.6802000|0|-22|Y?ld?r?m|37.4
2018-04-21 21:42:58.853|37.0860000|43.9697000|0|11|Y?ld?r?m|35.9
2018-04-21 21:49:32.000|37.1850000|44.0473000|0|63|Y?ld?r?m|30.0
2018-04-21 21:49:32.104|37.1532000|44.0539000|0|18|Y?ld?r?m|33.1
2018-04-21 21:49:32.120|37.1463000|44.1231000|0|17|Y?ld?r?m|37.7
2018-04-21 21:49:32.398|37.1150000|43.9390000|0|-38|Y?ld?r?m|32.0
2018-04-21 21:56:00.408|37.0765000|43.9090000|0|24|Y?ld?r?m|35.4
2018-04-21 21:56:00.409|37.0787000|43.9030000|0|-69|Y?ld?r?m|35.0
2018-04-21 21:59:41.021|37.1038000|43.9027000|0|39|Y?ld?r?m|32.3
2018-04-21 21:59:41.493|37.1833000|44.0675000|0|-41|Y?ld?r?m|31.3
2018-04-21 22:02:00.713|37.0382000|43.9407000|0|-12|Y?ld?r?m|40.2
2018-04-21 22:12:30.070|37.3167000|44.3511000|29|16|?im?ek|47.2
2018-04-21 22:13:09.035|37.0379000|44.0175000|0|-107|Y?ld?r?m|42.5
2018-04-21 22:15:09.079|37.1915000|44.3190000|0|15|Y?ld?r?m|48.9
2018-04-21 22:26:51.154|37.1408000|44.0310000|0|28|Y?ld?r?m|33.0
2018-04-21 22:35:31.095|37.3686000|44.2645000|0|25|Y?ld?r?m|39.0
2018-04-21 23:01:03.184|37.2762000|44.2825000|28|13|?im?ek|42.4
2018-04-21 23:26:27.316|37.3517000|43.8346000|0|-19|Y?ld?r?m|4.2
2018-04-22 00:33:50.247|37.1549000|43.3523000|0|28|Y?ld?r?m|48.7
2018-04-22 00:39:49.900|37.1857000|43.3868000|0|17|Y?ld?r?m|44.4
2018-04-22 00:39:49.900|37.1857000|43.3868000|0|17|Y?ld?r?m|44.4
2018-04-22 00:44:19.129|37.0071000|43.8729000|0|-13|Y?ld?r?m|42.5
2018-04-22 00:53:31.896|37.2788000|43.4070000|0|-236|Y?ld?r?m|38.5
2018-04-22 00:53:32.406|37.2546000|43.4724000|0|-18|Y?ld?r?m|34.1
2018-04-22 00:56:27.875|37.3108000|43.4296000|0|14|Y?ld?r?m|35.6
2018-04-22 00:56:28.686|37.2410000|43.4250000|0|-48|Y?ld?r?m|38.5
2018-04-22 01:16:34.335|37.4162000|43.4486000|14|-12|?im?ek|33.0
2018-04-22 01:16:34.335|37.4162000|43.4486000|14|-12|?im?ek|33.0
2018-04-22 01:31:48.501|37.4156000|44.3820000|26|-14|?im?ek|49.4
2018-04-22 01:30:42.887|37.3440000|43.7439000|20|11|?im?ek|8.4
2018-04-22 01:30:42.888|37.1798000|43.8305000|0|11|Y?ld?r?m|23.1
2018-04-22 01:31:48.501|37.4156000|44.3820000|26|-14|?im?ek|49.4
2018-04-22 01:36:17.917|37.4306000|43.6575000|0|-15|Y?ld?r?m|15.2
2018-04-22 06:21:45.505|37.7122000|43.4552000|7|-12|?im?ek|48.3
2018-04-22 06:56:24.842|37.5740000|43.3948000|0|-18|Y?ld?r?m|42.9
2018-04-22 06:56:24.883|37.5716000|43.3983000|0|-13|Y?ld?r?m|42.5
2018-04-22 07:10:25.616|37.3448000|44.3541000|10|10|?im?ek|47.1
2018-04-22 07:12:47.580|37.3443000|44.3605000|0|-10|Y?ld?r?m|47.7
2018-04-22 07:12:47.601|37.3440000|44.3606000|0|19|Y?ld?r?m|47.7
2018-04-22 07:12:47.900|37.3426000|44.3626000|0|-8|Y?ld?r?m|47.9
2018-04-22 07:15:55.098|37.3424000|43.2720000|0|17|Y?ld?r?m|48.6
2018-04-22 07:18:04.731|37.3178000|43.2852000|0|11|Y?ld?r?m|47.9
2018-04-22 07:19:32.513|37.3555000|43.2776000|0|-11|Y?ld?r?m|48.0
2018-04-22 07:24:38.221|37.4135000|43.2757000|0|-8|Y?ld?r?m|48.1
2018-04-22 07:24:38.231|37.4127000|43.2751000|0|-9|Y?ld?r?m|48.2
2018-04-22 07:24:38.275|37.3830000|43.3191000|0|-27|Y?ld?r?m|44.2
2018-04-22 07:24:38.276|37.4374000|43.3007000|0|13|Y?ld?r?m|46.2
2018-04-22 07:26:21.924|37.3951000|43.2958000|0|19|Y?ld?r?m|46.3
2018-04-22 07:26:21.965|37.4031000|43.2869000|0|-16|Y?ld?r?m|47.1
2018-04-22 07:26:22.110|37.3818000|43.3237000|0|-14|Y?ld?r?m|43.8
2018-04-22 07:26:22.298|37.3882000|43.3032000|0|-12|Y?ld?r?m|45.6
2018-04-22 07:26:22.371|37.4062000|43.2867000|0|-22|Y?ld?r?m|47.1
2018-04-22 07:26:22.416|37.4572000|43.2774000|0|-11|Y?ld?r?m|48.5
2018-04-22 07:27:47.512|37.4056000|43.3014000|0|16|Y?ld?r?m|45.8
2018-04-22 07:27:47.945|37.3965000|43.3120000|0|-14|Y?ld?r?m|44.9
2018-04-22 07:29:49.330|37.4132000|43.2985000|0|-7|Y?ld?r?m|46.1
2018-04-22 07:30:28.158|37.6144000|43.4359000|0|-8|Y?ld?r?m|42.3
2018-04-22 07:31:29.506|37.4086000|43.3039000|0|-10|Y?ld?r?m|45.6
2018-04-22 07:31:29.506|37.4086000|43.3039000|0|-10|Y?ld?r?m|45.6
2018-04-22 07:32:34.801|37.3443000|44.3179000|11|-13|?im?ek|43.9
2018-04-22 07:32:57.879|37.3926000|43.3127000|11|-9|?im?ek|44.8
2018-04-22 07:32:57.949|37.3848000|43.3190000|0|-8|Y?ld?r?m|44.2
2018-04-22 07:33:41.577|37.5871000|43.4386000|0|-9|Y?ld?r?m|40.3
2018-04-22 07:33:41.605|37.5660000|43.4478000|0|-10|Y?ld?r?m|38.4
2018-04-22 07:33:41.714|37.5632000|43.4509000|0|-8|Y?ld?r?m|38.0
2018-04-22 07:35:29.583|37.4079000|43.3504000|12|8|?im?ek|41.5
2018-04-22 07:35:29.592|37.4126000|43.3220000|0|13|Y?ld?r?m|44.1
2018-04-22 07:35:29.691|37.4104000|43.3040000|0|4|Y?ld?r?m|45.6
2018-04-22 07:35:29.779|37.4061000|43.3044000|0|-10|Y?ld?r?m|45.6
2018-04-22 07:35:30.007|37.3936000|43.3203000|0|-13|Y?ld?r?m|44.1
2018-04-22 07:35:30.071|37.3949000|43.3164000|0|-9|Y?ld?r?m|44.5
2018-04-22 07:35:30.129|37.3978000|43.3123000|0|-9|Y?ld?r?m|44.8
2018-04-22 07:35:30.263|37.4846000|43.2850000|12|-6|?im?ek|48.4
2018-04-22 07:37:56.788|37.4159000|43.3551000|0|19|Y?ld?r?m|41.2
2018-04-22 07:37:56.789|37.4135000|43.3578000|0|-17|Y?ld?r?m|40.9
2018-04-22 07:37:57.908|37.4445000|43.3307000|0|-9|Y?ld?r?m|43.7
2018-04-22 07:39:26.320|37.4285000|43.3675000|0|27|Y?ld?r?m|40.2
2018-04-22 07:39:26.809|37.3705000|43.3324000|0|-8|Y?ld?r?m|43.1
2018-04-22 07:39:26.912|37.4314000|43.3667000|0|-9|Y?ld?r?m|40.3
2018-04-22 07:43:52.053|37.4455000|43.3496000|0|-14|Y?ld?r?m|42.0
2018-04-22 07:43:52.097|37.4525000|43.3267000|0|-9|Y?ld?r?m|44.2
2018-04-22 07:44:59.603|37.4912000|43.3385000|0|-8|Y?ld?r?m|44.1
2018-04-22 07:44:59.633|37.4916000|43.3378000|8|-8|?im?ek|44.1
2018-04-22 07:44:59.694|37.4396000|43.3603000|0|-12|Y?ld?r?m|41.0
2018-04-22 07:45:00.039|37.4890000|43.3405000|0|-9|Y?ld?r?m|43.8
2018-04-22 07:47:36.823|37.4257000|43.3967000|0|11|Y?ld?r?m|37.6
2018-04-22 07:51:12.625|37.4299000|43.4397000|0|-26|Y?ld?r?m|33.9
2018-04-22 07:48:19.309|37.5706000|43.4685000|0|-28|Y?ld?r?m|37.1
2018-04-22 07:52:41.567|37.4766000|43.3942000|0|-11|Y?ld?r?m|38.9
2018-04-22 07:54:51.762|37.4944000|43.4380000|0|13|Y?ld?r?m|35.8
2018-04-22 07:54:52.555|37.6341000|43.4557000|0|-57|Y?ld?r?m|42.3
2018-04-22 07:56:32.491|37.5800000|43.3883000|19|4|?im?ek|43.7
2018-04-22 08:00:06.696|37.5668000|43.3993000|0|-15|Y?ld?r?m|42.2
2018-04-22 08:00:06.799|37.5823000|43.3822000|0|-12|Y?ld?r?m|44.3
2018-04-22 08:00:06.818|37.5619000|43.4007000|0|-8|Y?ld?r?m|41.8
2018-04-22 08:02:47.126|37.5522000|43.4746000|0|-5|Y?ld?r?m|35.6
2018-04-22 08:06:46.787|37.6820000|43.5961000|0|-7|Y?ld?r?m|38.2
2018-04-22 08:06:47.095|37.7242000|43.5847000|0|-6|Y?ld?r?m|42.8
2018-04-22 08:08:12.899|37.5397000|43.5025000|0|8|Y?ld?r?m|32.8
2018-04-22 08:09:44.613|37.5830000|43.3820000|0|-11|Y?ld?r?m|44.4
2018-04-22 08:09:44.661|37.5698000|43.3986000|0|-14|Y?ld?r?m|42.4
2018-04-22 08:13:51.803|37.5736000|43.5105000|0|-8|Y?ld?r?m|34.3
2018-04-22 08:13:51.802|37.5793000|43.5029000|0|-11|Y?ld?r?m|35.2
2018-04-22 08:24:10.353|37.6365000|43.5075000|0|7|Y?ld?r?m|39.1
2018-04-22 08:28:19.134|37.4329000|43.9705000|0|9|Y?ld?r?m|14.0
2018-04-22 08:34:34.844|37.5058000|43.9499000|0|-9|Y?ld?r?m|17.3
2018-04-22 08:37:38.452|37.4588000|44.0133000|0|-12|Y?ld?r?m|18.6
2018-04-22 08:39:35.188|37.5022000|44.0837000|12|10|?im?ek|26.3
2018-04-22 08:39:35.365|37.5230000|43.9940000|9|-13|?im?ek|21.3
2018-04-22 08:40:37.891|37.5228000|43.9911000|0|-10|Y?ld?r?m|21.1
2018-04-22 08:41:24.595|37.4677000|43.9894000|0|-8|Y?ld?r?m|17.2
2018-04-22 08:42:14.723|37.3381000|43.8506000|0|-20|Y?ld?r?m|6.1
2018-04-22 08:43:01.611|37.5142000|44.0280000|0|-12|Y?ld?r?m|22.9
2018-04-22 08:43:59.430|37.5215000|43.9929000|0|-7|Y?ld?r?m|21.1
2018-04-22 08:43:59.723|37.5210000|43.9936000|0|-9|Y?ld?r?m|21.1
2018-04-22 08:43:59.762|37.5195000|43.9953000|0|-8|Y?ld?r?m|21.1
2018-04-22 08:44:59.855|37.5033000|44.0551000|0|-10|Y?ld?r?m|24.2
2018-04-22 08:45:00.177|37.5007000|43.9942000|0|-10|Y?ld?r?m|19.7
2018-04-22 08:45:00.336|37.4938000|44.0078000|21|-14|?im?ek|20.2
2018-04-22 08:47:37.884|37.5181000|44.0276000|0|-10|Y?ld?r?m|23.2
2018-04-22 08:49:27.207|37.4904000|43.9992000|0|-10|Y?ld?r?m|19.3
2018-04-22 08:49:27.482|37.5018000|43.9893000|15|-12|?im?ek|19.4
2018-04-22 08:49:27.606|37.4958000|43.9934000|12|-14|?im?ek|19.3
2018-04-22 08:53:30.976|37.5330000|44.0491000|0|-14|Y?ld?r?m|25.7
2018-04-22 08:53:31.012|37.4856000|44.0254000|0|-7|Y?ld?r?m|21.0
2018-04-22 09:05:36.473|37.7036000|43.4998000|0|-16|Y?ld?r?m|45.1
2018-04-22 09:08:27.657|37.5199000|43.9426000|0|-9|Y?ld?r?m|18.1
2018-04-22 09:10:35.840|36.9694000|43.7047000|0|14|Y?ld?r?m|47.6
2018-04-22 09:12:21.491|37.2671000|43.2757000|0|22|Y?ld?r?m|49.9
2018-04-22 09:14:11.480|37.2585000|43.2848000|0|46|Y?ld?r?m|49.4
2018-04-22 09:15:50.880|37.2820000|43.2767000|0|10|Y?ld?r?m|49.4
2018-04-22 09:15:50.882|37.2844000|43.2759000|0|-26|Y?ld?r?m|49.4
2018-04-22 09:16:41.042|37.5193000|43.2999000|0|-12|Y?ld?r?m|48.2
2018-04-22 09:17:27.697|37.4972000|43.9591000|0|-9|Y?ld?r?m|17.1
2018-04-22 09:17:27.810|37.5080000|43.9449000|0|-10|?im?ek|17.2
2018-04-22 09:17:27.845|37.5098000|43.9439000|13|-10|?im?ek|17.3
2018-04-22 09:17:53.352|36.9980000|43.6540000|0|11|Y?ld?r?m|45.7
2018-04-22 09:17:53.436|37.0025000|43.6739000|0|22|Y?ld?r?m|44.7
2018-04-22 09:18:23.134|37.3699000|43.3267000|0|-22|Y?ld?r?m|43.6
2018-04-22 09:18:51.498|37.6358000|43.4175000|0|-13|Y?ld?r?m|45.0
2018-04-22 09:18:51.989|37.6378000|43.4129000|0|-10|Y?ld?r?m|45.4
2018-04-22 09:20:09.214|37.3065000|43.2707000|0|24|Y?ld?r?m|49.3
2018-04-22 09:20:09.231|37.3107000|43.2788000|0|-8|Y?ld?r?m|48.5
2018-04-22 09:20:27.008|37.5198000|43.3214000|0|-7|Y?ld?r?m|46.4
2018-04-22 09:20:47.909|37.5150000|44.0278000|11|-17|?im?ek|23.0
2018-04-22 09:21:34.893|37.0491000|43.7018000|0|-15|Y?ld?r?m|39.0
2018-04-22 09:21:34.893|37.0491000|43.7018000|0|-15|Y?ld?r?m|39.0
2018-04-22 09:22:16.202|37.3208000|43.2636000|0|56|Y?ld?r?m|49.7
2018-04-22 09:22:16.216|37.1470000|43.4544000|0|8|Y?ld?r?m|41.9
2018-04-22 09:22:46.956|37.0523000|43.7110000|0|-8|Y?ld?r?m|38.5
2018-04-22 09:23:08.420|37.4535000|43.4159000|0|-8|Y?ld?r?m|36.5
2018-04-22 09:23:08.686|37.4485000|43.4462000|0|-20|Y?ld?r?m|33.7
2018-04-22 09:23:09.245|37.4530000|43.4425000|0|-22|Y?ld?r?m|34.2
2018-04-22 09:23:36.961|37.3133000|43.2758000|0|10|Y?ld?r?m|48.8
2018-04-22 09:23:37.360|37.3163000|43.3134000|0|8|Y?ld?r?m|45.4
2018-04-22 09:24:43.356|37.5057000|43.4179000|0|-10|Y?ld?r?m|37.9
2018-04-22 09:24:47.129|37.2736000|43.3335000|0|12|Y?ld?r?m|44.8
